-4.02, -3.72
-4.02, -3.52
-4.02, -3.32
-4.02, -3.1199999999999997
-4.02, -2.9199999999999995
-4.02, -2.7199999999999993
-4.02, -2.519999999999999
-4.02, -2.319999999999999
-4.02, -2.1199999999999988
-4.02, -1.9199999999999988
-4.02, -1.7199999999999989
-3.8199999999999994, -1.519999999999999
-3.619999999999999, -1.319999999999999
-3.419999999999999, -1.119999999999999
-3.219999999999999, -0.919999999999999
-3.219999999999999, -0.7199999999999991
-3.219999999999999, -0.5199999999999991
-3.219999999999999, -0.3199999999999991
-3.219999999999999, -0.11999999999999911
-3.219999999999999, 0.0800000000000009
-3.219999999999999, 0.2800000000000009
-3.219999999999999, 0.4800000000000009
-3.0199999999999987, 0.4800000000000009
-2.6799999999999997, 0.37999999999999995
-2.4799999999999995, 0.37999999999999995
-2.2799999999999994, 0.37999999999999995
-2.079999999999999, 0.17999999999999994
-1.8799999999999992, -0.020000000000000073
-1.6799999999999993, -0.22000000000000008
-1.4799999999999993, -0.4200000000000001
-1.2799999999999994, -0.6200000000000001
-1.0799999999999994, -0.8200000000000001
-0.8799999999999994, -1.02
-0.6799999999999995, -1.22
-0.4799999999999995, -1.42
-0.27999999999999947, -1.6199999999999999
-0.07999999999999946, -1.8199999999999998
0.12000000000000055, -2.02
0.32000000000000056, -2.22
0.5200000000000006, -2.4200000000000004
0.7200000000000006, -2.6200000000000006
0.9200000000000006, -2.8200000000000007
1.1200000000000006, -2.8200000000000007
1.12, -2.6599999999999997
1.12, -2.4599999999999995
1.12, -2.2599999999999993
1.12, -2.059999999999999
1.12, -1.8599999999999992
1.12, -1.6599999999999993
1.12, -1.4599999999999993
1.12, -1.2599999999999993
1.12, -1.0599999999999994
1.12, -0.8599999999999994
1.12, -0.6599999999999995
1.12, -0.45999999999999946
0.9200000000000002, -0.25999999999999945
0.9200000000000002, -0.05999999999999944
0.9200000000000002, 0.14000000000000057
0.9200000000000002, 0.3400000000000006
0.9200000000000002, 0.5400000000000006
0.9200000000000002, 0.7400000000000007
0.94, 1.02
0.94, 1.22
0.94, 1.42
0.94, 1.6199999999999999
0.94, 1.8199999999999998
0.94, 2.02
0.94, 2.22
0.94, 2.4200000000000004
0.94, 2.6200000000000006
0.94, 2.8200000000000007
0.74, 3.020000000000001
0.54, 3.220000000000001
0.34, 3.4200000000000013
0.14, 3.6200000000000014
-0.06, 3.8200000000000016
-0.26, 4.020000000000001
-0.46, 4.2200000000000015
-0.66, 4.420000000000002
-0.8600000000000001, 4.420000000000002
-1.06, 4.420000000000002
-1.26, 4.420000000000002
-1.46, 4.420000000000002
-1.26, 4.52
-1.06, 4.52
-0.8600000000000001, 4.52
-0.6600000000000001, 4.52
-0.46000000000000013, 4.52
-0.2600000000000001, 4.52
-0.06000000000000011, 4.52
0.1399999999999999, 4.52
0.3399999999999999, 4.52
0.5399999999999999, 4.52
0.74, 4.52
0.94, 4.52
1.14, 4.319999999999999
1.3399999999999999, 4.319999999999999
1.5399999999999998, 4.119999999999999
1.7399999999999998, 4.119999999999999
1.9399999999999997, 4.119999999999999
2.1399999999999997, 3.919999999999999
2.34, 3.719999999999999
2.54, 3.5199999999999987
2.74, 3.3199999999999985
2.9400000000000004, 3.1199999999999983
3.1400000000000006, 2.919999999999998
3.3400000000000007, 2.719999999999998
3.540000000000001, 2.519999999999998
3.740000000000001, 2.3199999999999976
3.9400000000000013, 2.1199999999999974
4.1400000000000015, 1.9199999999999975
4.340000000000002, 1.9199999999999975
4.540000000000002, 1.9199999999999975
